matrix,scope,feature,week4_group,bucket,row_candidate,column_candidate,n_shared_series,share_row_better_rel_naive,mean_rel_naive_delta
family_only_all_models,feature_bucket,arch_stat,all,Low,neuralforecast,mlforecast,667,0.4512743628185907,-0.020910632019019833
family_only_all_models,feature_bucket,arch_stat,all,Low,neuralforecast,neuralforecast,667,0.5,0.0
family_only_all_models,feature_bucket,arch_stat,all,Low,neuralforecast,statistical,667,0.383808095952024,-0.019532238269423005
family_only_all_models,feature_bucket,arch_stat,all,Low,neuralforecast,transformer,667,0.4512743628185907,0.0641053575135296
family_only_all_models,feature_bucket,arch_stat,all,Low,statistical,mlforecast,667,0.5502248875562219,-0.0013783937495968194
family_only_all_models,feature_bucket,arch_stat,all,Low,statistical,neuralforecast,667,0.616191904047976,0.019532238269423005
family_only_all_models,feature_bucket,arch_stat,all,Low,statistical,statistical,667,0.5,0.0
family_only_all_models,feature_bucket,arch_stat,all,Low,statistical,transformer,667,0.5292353823088456,0.08363759578295261
family_only_all_models,feature_bucket,arch_stat,all,Low,transformer,mlforecast,667,0.512743628185907,-0.08501598953254944
family_only_all_models,feature_bucket,arch_stat,all,Low,transformer,neuralforecast,667,0.5487256371814093,-0.0641053575135296
family_only_all_models,feature_bucket,arch_stat,all,Low,transformer,statistical,667,0.4707646176911544,-0.08363759578295261
family_only_all_models,feature_bucket,arch_stat,all,Low,transformer,transformer,667,0.5,0.0
family_only_all_models,feature_bucket,arch_stat,all,Medium,mlforecast,mlforecast,663,0.5,0.0
family_only_all_models,feature_bucket,arch_stat,all,Medium,mlforecast,neuralforecast,663,0.5188536953242836,0.046622007910833166
family_only_all_models,feature_bucket,arch_stat,all,Medium,mlforecast,statistical,663,0.3951734539969834,0.06710420138513283
family_only_all_models,feature_bucket,arch_stat,all,Medium,mlforecast,transformer,663,0.46304675716440424,0.1375778435384882
family_only_all_models,feature_bucket,arch_stat,all,Medium,neuralforecast,mlforecast,663,0.48114630467571645,-0.046622007910833166
family_only_all_models,feature_bucket,arch_stat,all,Medium,neuralforecast,neuralforecast,663,0.5,0.0
family_only_all_models,feature_bucket,arch_stat,all,Medium,neuralforecast,statistical,663,0.3770739064856712,0.020482193474299665
family_only_all_models,feature_bucket,arch_stat,all,Medium,neuralforecast,transformer,663,0.4720965309200603,0.09095583562765502
family_only_all_models,feature_bucket,arch_stat,all,Medium,statistical,mlforecast,663,0.6048265460030166,-0.06710420138513283
family_only_all_models,feature_bucket,arch_stat,all,Medium,statistical,neuralforecast,663,0.6229260935143288,-0.020482193474299665
family_only_all_models,feature_bucket,arch_stat,all,Medium,statistical,statistical,663,0.5,0.0
family_only_all_models,feature_bucket,arch_stat,all,Medium,statistical,transformer,663,0.5701357466063348,0.07047364215335535
family_only_all_models,feature_bucket,arch_stat,all,Medium,transformer,mlforecast,663,0.5369532428355958,-0.1375778435384882
family_only_all_models,feature_bucket,arch_stat,all,Medium,transformer,neuralforecast,663,0.5279034690799397,-0.09095583562765502
family_only_all_models,feature_bucket,arch_stat,all,Medium,transformer,statistical,663,0.4298642533936652,-0.07047364215335535
family_only_all_models,feature_bucket,arch_stat,all,Medium,transformer,transformer,663,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,mlforecast,mlforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,mlforecast,neuralforecast,334,0.4550898203592814,0.0658248346673124
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,mlforecast,statistical,334,0.36826347305389223,0.05650211878252219
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,mlforecast,transformer,334,0.40119760479041916,0.09621535691385431
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,neuralforecast,mlforecast,334,0.5449101796407185,-0.0658248346673124
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,neuralforecast,neuralforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,neuralforecast,statistical,334,0.40119760479041916,-0.009322715884790212
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,neuralforecast,transformer,334,0.4820359281437126,0.03039052224654193
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,statistical,mlforecast,334,0.6317365269461078,-0.05650211878252219
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,statistical,neuralforecast,334,0.5988023952095808,0.009322715884790212
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,statistical,statistical,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,statistical,transformer,334,0.5568862275449101,0.039713238131332144
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,transformer,mlforecast,334,0.5988023952095808,-0.09621535691385431
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,transformer,neuralforecast,334,0.5179640718562875,-0.03039052224654193
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,transformer,statistical,334,0.4431137724550898,-0.039713238131332144
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,High,transformer,transformer,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,mlforecast,mlforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,mlforecast,neuralforecast,334,0.5778443113772455,-0.009642325211353458
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,mlforecast,statistical,334,0.44011976047904194,0.014884755621547646
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,mlforecast,transformer,334,0.5299401197604791,0.022174390349993172
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,neuralforecast,mlforecast,334,0.4221556886227545,0.009642325211353458
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,neuralforecast,neuralforecast,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,neuralforecast,statistical,334,0.3473053892215569,0.024527080832901105
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,neuralforecast,transformer,334,0.437125748502994,0.031816715561346624
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,statistical,mlforecast,334,0.5598802395209581,-0.014884755621547646
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,statistical,neuralforecast,334,0.6526946107784432,-0.024527080832901105
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,statistical,statistical,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,statistical,transformer,334,0.5479041916167665,0.007289634728445525
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,transformer,mlforecast,334,0.47005988023952094,-0.022174390349993172
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,transformer,neuralforecast,334,0.562874251497006,-0.031816715561346624
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,transformer,statistical,334,0.45209580838323354,-0.007289634728445525
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Low,transformer,transformer,334,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,mlforecast,mlforecast,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,mlforecast,neuralforecast,332,0.5180722891566265,0.014605323295963684
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,mlforecast,statistical,332,0.3614457831325301,0.08368041453327796
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,mlforecast,transformer,332,0.46686746987951805,0.06072254786463297
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,neuralforecast,mlforecast,332,0.4819277108433735,-0.014605323295963684
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,neuralforecast,neuralforecast,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,neuralforecast,statistical,332,0.3192771084337349,0.06907509123731427
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,neuralforecast,transformer,332,0.46987951807228917,0.046117224568669284
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,statistical,mlforecast,332,0.6385542168674698,-0.08368041453327796
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,statistical,neuralforecast,332,0.6807228915662651,-0.06907509123731427
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,statistical,statistical,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,statistical,transformer,332,0.6265060240963856,-0.02295786666864499
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,transformer,mlforecast,332,0.5331325301204819,-0.06072254786463297
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,transformer,neuralforecast,332,0.5301204819277109,-0.046117224568669284
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,transformer,statistical,332,0.37349397590361444,0.02295786666864499
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_monthly,Medium,transformer,transformer,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,mlforecast,mlforecast,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,mlforecast,neuralforecast,332,0.5060240963855421,0.06802596994390576
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,mlforecast,statistical,332,0.3825301204819277,0.060962834593858636
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,mlforecast,transformer,332,0.5060240963855421,0.18185048324610847
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,neuralforecast,mlforecast,332,0.4939759036144578,-0.06802596994390576
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,neuralforecast,neuralforecast,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,neuralforecast,statistical,332,0.3855421686746988,-0.00706313535004712
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,neuralforecast,transformer,332,0.49096385542168675,0.11382451330220272
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,statistical,mlforecast,332,0.6174698795180723,-0.060962834593858636
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,statistical,neuralforecast,332,0.6144578313253012,0.00706313535004712
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,statistical,statistical,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,statistical,transformer,332,0.5572289156626506,0.12088764865224985
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,transformer,mlforecast,332,0.4939759036144578,-0.18185048324610847
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,transformer,neuralforecast,332,0.5090361445783133,-0.11382451330220272
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,transformer,statistical,332,0.4427710843373494,-0.12088764865224985
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,High,transformer,transformer,332,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,mlforecast,mlforecast,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,mlforecast,neuralforecast,333,0.5195195195195195,0.051555339871706546
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,mlforecast,statistical,333,0.4594594594594595,-0.012168527767615126
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,mlforecast,transformer,333,0.4444444444444444,0.14804630222616444
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,neuralforecast,mlforecast,333,0.4804804804804805,-0.051555339871706546
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,neuralforecast,neuralforecast,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,neuralforecast,statistical,333,0.42042042042042044,-0.06372386763932167
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,neuralforecast,transformer,333,0.46546546546546547,0.09649096235445787
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,statistical,mlforecast,333,0.5405405405405406,0.012168527767615126
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,statistical,neuralforecast,333,0.5795795795795796,0.06372386763932167
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,statistical,statistical,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,statistical,transformer,333,0.5105105105105106,0.16021482999377953
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,transformer,mlforecast,333,0.5555555555555556,-0.14804630222616444
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,transformer,neuralforecast,333,0.5345345345345346,-0.09649096235445787
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,transformer,statistical,333,0.4894894894894895,-0.16021482999377953
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Low,transformer,transformer,333,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,mlforecast,mlforecast,331,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,mlforecast,neuralforecast,331,0.5196374622356495,0.07873541966955422
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,mlforecast,statistical,331,0.42900302114803623,0.05047790904318667
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,mlforecast,transformer,331,0.459214501510574,0.2146653304379442
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,neuralforecast,mlforecast,331,0.48036253776435045,-0.07873541966955422
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,neuralforecast,neuralforecast,331,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,neuralforecast,statistical,331,0.4350453172205438,-0.028257510626367548
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,neuralforecast,transformer,331,0.4743202416918429,0.13592991076838998
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,statistical,mlforecast,331,0.5709969788519638,-0.05047790904318667
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,statistical,neuralforecast,331,0.5649546827794562,0.028257510626367548
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,statistical,statistical,331,0.5,0.0
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,statistical,transformer,331,0.513595166163142,0.16418742139475753
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,transformer,mlforecast,331,0.540785498489426,-0.2146653304379442
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,transformer,neuralforecast,331,0.525679758308157,-0.13592991076838998
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,transformer,statistical,331,0.486404833836858,-0.16418742139475753
family_only_all_models,feature_bucket_by_seasonality,arch_stat,combined_quarterly,Medium,transformer,transformer,331,0.5,0.0
